smiles,IC50
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3C(CC2)COC(N(C)C)=O)CN(CC1)C1=CC=CC2=CC=CC(=C12)CC,1.3
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3CCC2)CN(CC1)C1=CC(=CC2=CC=CC(=C12)CC)O,1.1
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C1=CC=CC2=C(C=CC=C12)Cl,7904.6
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C1=CC=CC2=C(C=CC=C12)F,1762.9
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3CC(C2)F)CN(CC1)C1=C(C(=CC=C1)Cl)C1CC1,29.5
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@@]23CCCN3[C@H](CC2)COC(NC)=O)CN(CC1)C1=CC=CC2=CC=CC(=C12)CC,2
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3CCC2)CN(CC1)C1=CC=CC2=CC=C(C(=C12)CC)F,1.8
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3CC(C2)F)CN(CC1)C1=CC=CC2=CC=C(C(=C12)CC)F,2.8
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3C(CC2)COC(NC)=O)CN(CC1)C1=CC=CC2=CC=CC(=C12)C,12.3
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC)CN(CC1)C1=CC=CC2=CC=CC(=C12)C,7862.6
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3C(CC2)CF)CN(CC1)C1=CC(=CC2=CC=CC(=C12)CC)O,1.1
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C1=CC(=C(C2=CC=CC=C12)Cl)O,1362.6
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C1=C(C(=C(C2=CC=CC=C12)F)O)F,6788.2
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2NCCC2)CN(CC1)C1=CC(=C(C2=CC=CC=C12)Cl)O,1601.7
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C1=CC(=CC2=CC=CC(=C12)Cl)O,1.2
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3CCC2)CN(CC1)C1=CC=CC2=CC=CC(=C12)Cl,2.5
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3CCC2)CN(CC1)C1=CN=CC2=CC=CC(=C12)Cl,16.8
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3CCC2)CN(CC1)C1=CC(=CC2=CC=CC=C12)O,3.8
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3C(CC2)COC(N(C)C)=O)CN(CC1)C1=C(C=CC=C1)C(C)C,1170.4
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3C(CC2)COC(N(C)C)=O)CN(CC1)C1=C(C(=CC=C1)Cl)C1CC1,50.2
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3C(CC2)COC(NC)=O)CN(CC1)C1=CC=CC2=CC=CC(=C12)F,111.4
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C1CC(C2=CC=CC=C12)O,10000
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C1CC(C2=CC=CC=C12)OC,10000
CO[C@H]1[C@H]2CN(C[C@@H](C1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C1=CC(=CC2=CC=CC=C12)O,88.1
C1([H])([C@H]2CN(C[C@@H](C1)N2)C3=NC(=NC4=C3CCN(C4)C5=CC(=CC6=CC=CC=C56)O)OC[C@H]7N(CCC7)C)[F],73.5
ClC=1C=CC=C2C=CC=C(C12)N1CC=2N=C(N=C(C2CC1)N1C[C@H]2C[C@H]([C@@H](C1)N2)CCN)OC[C@H]2N(CCC2)C,2694.4
ClC2=C1C(=CC=CC1=CC=C2)N7CC3=C(C(=NC(=N3)OC[C@H]4N(CCC4)C)N5C[C@H]6C[C@H]([C@@H](C5)N6)CC#N)CC7,63.9
ClC=1C=CC=C2C=CC=C(C12)N1CC=2N=C(N=C(C2CC1)N1CC2CC(C(C1)N2)(O)C(F)F)OC[C@H]2N(CCC2)C,3128.4
ClC=1C=CC=C2C=CC=C(C12)N1CC=2N=C(N=C(C2CC1)N1CC2(CCC(C1)N2)CC#N)OC[C@H]2N(CCC2)C,1799
ClC=1C=CC=C2C=CC=C(C12)N1CC=2N=C(N=C(C2CC1)N1C[C@H]2C[C@H]([C@@H](C1)N2)OC)OCC21CCCN1CC(C2)F,90.1
ClC=1C=CC=C2C=CC=C(C12)N1CC=2N=C(N=C(C2CC1)N1CC2CC(C(C1)N2)F)OCC21CCCN1CC(C2)F,43.5
ClC=1C=CC=C2C=CC=C(C12)N1CC=2N=C(N=C(C2CC1)N1C[C@H]2C[C@H]([C@@H](C1)N2)O)OCC21CCCN1CC(C2)F,2.6
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3CC(C2)F)CN(CC1)C1=CC=CC2=CC=CC(=C12)Cl,4.4
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3CC(C2)F)CN(CC1)C1=CC(=CC2=CC=CC=C12)O,1
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3CC(C2)F)CN(CC1)C1=C(C(=CC=C1)Cl)C(F)(F)F,5.5
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3CC(C2)F)CN(CC1)C1=CC(=CC2=CC=CC(=C12)Cl)O,0.5
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3CC(C2)F)CN(CC1)C1=CC=CC2=CC=CC(=C12)C(F)(F)F,16.9
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C1=CC=CC2=CC=CC(=C12)C,361.4
C(C1=CC=CC=C1)N1CC=2N=C(N=C(C2CC1=O)N1C[C@H]2CC[C@@H](C1)N2)OC[C@H]2N(CCC2)C,5259
OC=1C=C(C2=CC=CC=C2C1)N1CC=2N=C(N=C(C2CC1)N1C[C@H]2C[C@H]([C@@H](C1)N2)O)OC[C@H]2N(CCC2)C,41.1
OC=1C=C(C2=CC=CC=C2C1)N1CC=2N=C(N=C(C2CC1)N1C[C@@H]2C[C@@H]([C@H](C1)N2)O)OC[C@H]2N(CCC2)C,774.8
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C1=CN=CC2=CC=CC=C12,10000
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C1=CN=CC2=CC=CC(=C12)Cl,282.9
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C1=NC(=NC2=CC=CC=C12)N,7500
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C1=NC(=CC2=CC=CC=C12)N,10000
CC12CN(CC(CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C1=CC(=CC2=CC=CC=C12)O,184.3
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3CCC2)CN(CC1)C1=CC=CC2=CC=C(C(=C12)Cl)F,1
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3CCC2)CN(CC1)C1=C(C(=CC=C1)Cl)C(F)(F)F,5.1
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3CCC2)CN(CC1)C1=C(C(=CC=C1)C)C(F)(F)F,13
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C1=CC=CC2=CC=C(C(=C12)Cl)F,15.2
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3C(CC2)COC(N(CC)CC)=O)CN(CC1)C1=CC=CC2=CC=CC(=C12)CC,4.6
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3C(CC2)CC2N(CCS(C2)(=O)=O)C(=O)[O-])CN(CC1)C1=CC=CC2=CC=CC(=C12)CC,1.5
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3C(CC2)COC(N(C)OC)=O)CN(CC1)C1=CC=CC2=CC=CC(=C12)CC,5.9
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C1=CC(=C(C2=CC=CC=C12)C)O,10000
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C1=CC=CC2=CC=CC=C12,1118.9
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C1=CC=CC=2CCCCC12,1780
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C1=CC=CC2=CC=C(C=C12)F,226.3
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C1=CC=CC2=CC=CC(=C12)F,1101
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C1=CC=C(C2=CC=CC(=C12)Cl)Br,10000
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C1=C(C=CC=C1C(F)(F)F)F,10000
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C1=C(C(=CC=C1F)F)C(F)F,10000
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C1=C(C=CC=C1F)O,10000
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C1=C(C=CC2=CC=CC=C12)O,10000
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C=1C=CC=C2C=CC=C(C12)CCCO,485.5
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C1=CC=CC2=CC=CC(=C12)CCCC,710.2
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C1=CC=CC=2CCCC(C12)C,61
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C=1C=CC=C2C=CC=C(C12)CCCC#N,6565.8
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C=1C=CC=C2C=CC=C(C12)CCCCO,3688.9
ClC=1C=CC=C2C=CC=C(C12)N1CC=2N=C(N=C(C2CC1)N1C[C@H]2C[C@H]([C@@H](C1)N2)O)OCCC(F)(F)F,2900.3
ClC=1C=CC=C2C=CC=C(C12)N1CC=2N=C(N=C(C2CC1)N1C[C@H]2C[C@H]([C@@H](C1)N2)C)OC[C@H]2N(CCC2)C,271.4
ClC=1C=CC=C2C=CC=C(C12)N1CC=2N=C(N=C(C2CC1)N1C[C@H]2C[C@@H]([C@@H](C1)N2)C)OC[C@H]2N(CCC2)C,1088.1
ClC=1C=CC=C2C=CC=C(C12)N1CC=2N=C(N=C(C2CC1)N1C[C@H]2C/C(/[C@@H](C1)N2)=C\C#N)OC[C@H]2N(CCC2)C,10000
ClC=1C=CC=C2C=CC=C(C12)N1CC=2N=C(N=C(C2CC1)N1C[C@H]2C/C(/[C@@H](C1)N2)=C/C#N)OC[C@H]2N(CCC2)C,1462.9
ClC=1C=CC=C2C=CC=C(C12)N1CC=2N=C(N=C(C2CC1)N1C[C@H]2CC([C@@H](C1)N2)CCO)OC[C@H]2N(CCC2)C,78.4
ClC=1C=CC=C2C=CC=C(C12)N1CC=2N=C(N=C(C2CC1)N1C[C@H]2C[C@H]([C@@H](C1)N2)C#N)OC[C@H]2N(CCC2)C,5489.7
ClC=1C=CC=C2C=CC=C(C12)N1CC=2N=C(N=C(C2CC1)N1C[C@H]2C[C@H]([C@@H](C1)N2)COC)OC[C@H]2N(CCC2)C,360.3
ClC=1C=CC=C2C=CC=C(C12)N1CC=2N=C(N=C(C2CC1)N1C[C@H]2C[C@@H]([C@@H](C1)N2)COC)OC[C@H]2N(CCC2)C,851.7
ClC=1C=CC=C2C=CC=C(C12)N1CC=2N=C(N=C(C2CC1)N1C[C@@H]2C[C@H]([C@H](C1)N2)O)OC[C@H]2N(CCC2)C,50.6
ClC=1C=CC=C2C=CC=C(C12)N1CC=2N=C(N=C(C2CC1)N1C[C@H]2C[C@@H]([C@@H](C1)N2)O)OC[C@H]2N(CCC2)C,331.2
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@@]23CCCN3[C@H](CC2)COC(=O)N2CCOCC2)CN(CC1)C1=CC=CC2=CC=CC(=C12)CC,1.2
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@@]23CCCN3[C@H](CC2)COC(=O)N2CCOCC2)CN(CC1)C1=CC=CC2=CC=C(C(=C12)CC)F,0.7
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@@]23CCCN3[C@H](CC2)COC(=O)N2CCCC2)CN(CC1)C1=CC=CC2=CC=CC(=C12)CC,2.7
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3C(CC2)COC(NC)=O)CN(CC1)C1=CC=CC2=CC=CC(=C12)Cl,9.7
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3CCC2)CN(CC1)C1=C2CCC(C2=CC=C1)(F)F,2485.2
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3CCC2)CN(CC1)C1=C2C(CCC2=CC=C1)C1CC1,654.1
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3C(CC2)CO)CN(CC1)C1=CC=CC2=CC=CC(=C12)CC,3.9
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3CCC2)CN(CC1)C1=C2CCCC2=CC=C1,755.6
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3C(CC2)COC(=O)N2C[C@H](CC2)O)CN(CC1)C1=CC=CC2=CC=CC(=C12)CC,2.3
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3C(CC2)COC(=O)N2C[C@@H](CC2)OC)CN(CC1)C1=CC=CC2=CC=CC(=C12)CC,7.2
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@@]23CCCN3[C@@H](CC2)OC(N(CC)CCO)=O)CN(CC1)C1=CC=CC2=CC=CC(=C12)CC,2
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@@]23CCCN3[C@@H](CC2)OC(N(CCOC)C)=O)CN(CC1)C1=CC=CC2=CC=CC(=C12)CC,2
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C1=CC(=C(C2=CC=CC=C12)Br)O,5.5
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C1=CC=CC2=CC=C(C=C12)C,3174
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3CCC2)CN(CC1)C1=CC(=CC2=CC=CC=C12)Br,1052
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3CCC2)CN(CC1)C1=CC=C(C2=CC=CC=C12)Br,5456.6
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C1=C2C(=CC(=CC2=CC=C1)O)Cl,806.6
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3CCC2)CN(CC1)C1=CC=CC2=CC=CC=C12,34.2
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3CCC2)CN(CC1)C1=CC(=CC2=CC=CC(=C12)Cl)O,0.6
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3CCC2)CN(CC1)C1=CC(=CC2=CC=C(C(=C12)Cl)F)O,0.5
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@]23CCCN3C[C@@H](C2)F)CN(CC1)C1=CC(=CC2=CC=CC(=C12)Cl)O,0.7
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@]23CCCN3C[C@@H](C2)F)CN(CC1)C1=CC(=CC2=CC=C(C(=C12)CC)F)O,2.1
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3CCC2)CN(CC1)C1=CC(=CC2=CC=C(C(=C12)CC)F)O,1.6
C(C)C2=C1C(=CC=CC1=CC=C2)N8CC3=C(C(=NC(=N3)OC[C@@]45CCCN4C[C@@H](C5)F)[C@@H]6C[C@@H]7CC[C@H](C6)N7)CC8,8.7
C(C)C2=C1C(=CC=CC1=CC=C2)N8CC3=C(C(=NC(=N3)OC[C@@]45CCCN4C[C@@H](C5)F)[C@@H]6C[C@@H]7CC[C@H](C6)N7)CC8,234.2
C(C)C=1C=CC=C2C=CC=C(C12)N1CC=2N=C(N=C(C2CC1)[C@@H]1C([C@@H]2CC[C@H](C1)N2)O)OC[C@]21CCCN1C[C@@H](C2)F,508.3
[C@H]12CN(C[C@H](CC1)N2)C3=NC(=NC4=C(C(=C(C=C34)OC5=CC=CN=C5)C6=CC(=CC7=CC=CC=C67)O)F)OC[C@H]8N(CCC8)C,7
[C@H]12CN(C[C@H](CC1)N2)C2=NC(=NC1=C(C(=CC=C21)C2=CC=CC1=CC=CC(=C21)Cl)F)OCC21CCCN1CCC2,6.1
[C@H]12CN(C[C@H](CC1)N2)C2=NC(=NC1=C(C(=CC=C21)C2=CC(=CC1=CC=CC=C21)O)F)OCC21CCCN1CCC2,0.5
[C@H]12CN(C[C@H](CC1)N2)C2=NC(=NC1=C(C(=CC=C21)C2=CC(=CC1=CC=CC(=C21)Cl)O)F)OCC21CCCN1CCC2,0.7
[C@H]12CN(C[C@H](CC1)N2)C2=NC(=NC1=C(C(=CC=C21)C2=CC(=CC1=CC=CC(=C21)Cl)O)F)OC[C@]21CCCN1C[C@@H](C2)F,1.4
[C@H]12CN(C[C@H](CC1)N2)C2=NC(=NC1=C(C(=C(C=C21)Cl)C2=C(C=CC=C2F)O)F)OC[C@]21CCCN1C[C@@H](C2)F,3.5
[C@H]12CN(C[C@H](CC1)N2)C2=NC(=NC1=C(C(=C(C=C21)Cl)C2=CC(=CC1=CC=CC=C21)O)F)OC[C@H]2N(CCC2)C,11.2
[C@H]12CN(C[C@H](CC1)N2)C2=NC(=NC1=C(C(=CC=C21)C2=CC(=CC1=CC=CC=C21)O)F)OC[C@H]2N(CCC2)C,4.3
ClCCN1CCN(CC1)C1=NC(=NC2=C(C(=CC=C12)C1=CC(=CC2=CC=CC=C12)O)F)OC[C@H]1N(CCC1)C,186.7
[C@H]12CN(C[C@H](CC1)N2)C2=NC(=NC1=CC(=CC=C21)C2=CC(=CC1=CC=CC=C21)O)OC[C@H]2N(CCC2)C,22.9
C12N(CC(NC1)CC2)C3=NC(=NC4=C3C=C(C(=C4F)C5=CC(=CC6=CC=CC=C56)O)[Cl])OC[C@H]7N(CCC7)C,10.4
[C@H]12CN(C[C@H](CC1)N2)C2=NC(=NC1=C(C(=CC=C21)C2=CC=CC1=CC=C(C=C21)F)F)OC[C@H]2N(CCC2)C,61.9
C12N(CC(NC1)CC2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)C(=C(N=C1)C1=CC(=CC2=CC=CC=C12)O)F,30.8
C12N(CC(NC1)CC2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C1=CC(=CC2=CC=CC=C12)O,152.5
[C@H]12CN(C[C@H](CC1)N2)C3=NC(=NC4=CC(=C(C=C34)OC5=C(C=C(C=C5)OC)F)C6=CC(=CC7=CC=CC=C67)O)OC[C@H]8N(CCC8)C,8
[C@H]12CN(C[C@H](CC1)N2)C2=NC(=NC1=CC(=C(C=C21)OC2=C(C=C(C=C2)OC)Cl)C2=CC(=CC1=CC=CC=C21)O)OC[C@H]2N(CCC2)C,11.5
[C@H]12CN(C[C@H](CC1)N2)C2=NC(=NC1=CC(=C(C=C21)OC2=C(C=CC=C2)Cl)C2=CC(=CC1=CC=CC=C21)O)OC[C@H]2N(CCC2)C,1.3
[C@H]12CN(C[C@H](CC1)N2)C2=NC(=NC1=CC(=C(C=C21)OC2=C(C#N)C=CC=C2)C2=CC(=CC1=CC=CC=C21)O)OC[C@H]2N(CCC2)C,1.6
[C@H]12CN(C[C@H](CC1)N2)C2=NC(=NC1=CC(=C(C=C21)OC2=C(C#N)C=CC=C2)C2=CC(=CC1=CC=CC=C21)O)OCC21CCCN1CCC2,1
[C@H]12CN(C[C@@H](CC1)N2)C2=NC(=NC1=CC(=C(C=C21)OC2=C(C#N)C=CC=C2)C2=CC(=CC1=CC=CC=C21)O)OC[C@]21CCCN1C[C@@H](C2)F,1.7
[C@H]12CN(C[C@H](CC1)N2)C2=NC(=NC1=CC(=C(C=C21)OC2=C(C=CC=C2)Cl)C2=CC(=CC1=CC=CC(=C21)Cl)O)OC[C@]21CCCN1C[C@@H](C2)F,6.6
[C@H]12CN(C[C@H](CC1)N2)C2=NC(=NC1=C(C(=C(C=C21)OC2=C(C#N)C=CC=C2)C2=CC(=CC1=CC=CC=C21)O)F)OC[C@H]2N(CCC2)C,1.4
[C@H]12CN(C[C@H](CC1)N2)C2=NC(=NC1=C(C(=C(C=C21)OC2=C(C#N)C=CC=C2Cl)C2=CC(=CC1=CC=CC=C21)O)F)OC[C@H]2N(CCC2)C,5.3
[C@H]12CN(C[C@H](CC1)N2)C2=NC(=NC1=C(C(=C(C=C21)OC2=C(C#N)C(=CC=C2)F)C2=CC(=CC1=CC=CC=C21)O)F)OC[C@H]2N(CCC2)C,7.4
[C@H]12CN(C[C@H](CC1)N2)C2=NC(=NC1=C(C(=C(C=C21)OC2=C(C#N)C=CC=C2)C2=CC(=CC1=CC=CC=C21)O)F)OC[C@]21CCCN1C[C@@H](C2)F,3.6
[C@H]12CN(C[C@H](CC1)N2)C2=NC(=NC1=C(C(=CC=C21)C2=CC(=CC1=CC=CC=C21)O)F)OC[C@]21CCCN1C[C@@H](C2)F,0.6
[C@H]12CN(C[C@H](CC1)N2)C2=NC(=NC1=C(C(=CC=C21)C2=CC(=CC1=CC=CC=C21)O)F)OC[C@H]2N(C[C@@H](C2)F)C,1.8
[C@H]12CN(C[C@H](CC1)N2)C2=NC(=NC1=C(C(=CC=C21)C2=C1C=NNC1=CC(=C2C)C)F)OC[C@H]2N(CCC2)C,57
[C@H]12CN(C[C@H](CC1)N2)C2=NC(=NC1=C(C(=CC=C21)C2=CC(=CC1=CC=CC=C21)O)F)OC[C@H]2N(CC(C2)(F)F)C,296.7
FC1=C(C2=C(C(C#C)=C(F)C=C3)C3=CC(O)=C2)N=CC4=C1N=C(OC[C@]56N(C[C@H](F)C6)CCC5)N=C4N7C[C@@H](CC8)N[C@@H]8C7,2
FC1=C(C2=C(C(Cl)=CC=C3)C3=CC=C2)N=CC4=C1N=C(OC[C@H]5N(C)CCC5)N=C4N6C[C@H](CC#N)NCC6,100000
FC1=C(C2=C(C=CC=C3)C3=CC(O)=C2)N=CC4=C1N=C(OC[C@H]5N(C)CCC5)N=C4N6CCNCC6,980
FC1=C(C2=C(C=CC=C3)C3=CC(O)=C2)N=CC4=C1N=C(OC[C@H]5N(C)CCC5)N=C4N6CCNCCC6,2600
FC1=C(C2=C(C=CC=C3)C3=CC(O)=C2)N=CC4=C1N=C(OC[C@H]5N(C)CCC5)N=C4N6CCN(C)CC6,54000
FC1=C(C2=C(C=CC=C3)C3=CC(O)=C2)N=CC4=C1N=C(OC[C@H]5N(C)CCC5)N=C4N6CCOCC6,12000
FC1=C(C2=C(C=CC=C3)C3=CC(O)=C2)N=CC4=C1N=C(OC[C@H]5N(C)CCC5)N=C4N6CC(C)NCC6,2100
FC1=C(C2=C(C=CC=C3)C3=CC(O)=C2)N=CC4=C1N=C(OC[C@H]5N(C)CCC5)N=C4N6C(C)CNCC6,1500
FC1=C(C2=C(C=CC=C3)C3=CC(O)=C2)N=CC4=C1N=C(OC[C@H]5N(C)CCC5)N=C4N6CC7NCC6C7,650
FC1=C(C2=C(C=CC=C3)C3=CC(O)=C2)N=CC4=C1N=C(OC[C@H]5N(C)CCC5)N=C4N6CC7NCC6CC7,68
FC1=C(C2=C(C=CC=C3)C3=CC(O)=C2)N=CC4=C1N=C(OC[C@H]5N(C)CCC5)N=C4N6CC(C7)NC7C6,310
FC1=C(C2=C(C=CC=C3)C3=CC(O)=C2)N=CC4=C1N=C(OC[C@H]5N(C)CCC5)N=C4N6C[C@@H](CC7)N[C@@H]7C6,5
FC1=C(C2=C(C=CC=C3)C3=CC(O)=C2)N=CC4=C1N=C([H])N=C4N5C[C@@H](CC6)N[C@@H]6C5,2960
FC1=C(C2=C(C=CC=C3)C3=CC(O)=C2)N=CC4=C1N=C(OCCN(C)C)N=C4N5C[C@@H](CC6)N[C@@H]6C5,70
FC1=C(C2=C(C=CC=C3)C3=CC(O)=C2)N=CC4=C1N=C(N5CC(N(C)C)C5)N=C4N6C[C@@H](CC7)N[C@@H]7C6,69
FC1=C(C2=C(C=CC=C3)C3=CC(O)=C2)N=CC4=C1N=C(OCCC5=NC=CN5C)N=C4N6C[C@@H](CC7)N[C@@H]7C6,30
FC1=C(C2=C(C=CC=C3)C3=CC(O)=C2)N=CC4=C1N=C(OCCN5[C@@H](C6)CO[C@@H]6C5)N=C4N7C[C@@H](CC8)N[C@@H]8C7,62
FC1=C(C2=C(C=CC=C3)C3=CC(O)=C2)N=CC4=C1N=C(OCC56N(CCC6)CCC5)N=C4N7C[C@@H](CC8)N[C@@H]8C7,2
